"ID","POST_ID","MS_ID","MS_SPACEID","CAP_COLOR","METER_TYPE","SMART_METE","ACTIVESENS","JURISDICTI","ON_OFF_STR","OSP_ID","RATEAREA","SFPARKAREA","STREET_NUM","STREETNAME","STREET_SEG","Location"
"1261","218-40062","218-40060","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","4006","18TH ST","891000","(37.760995, -122.434165)"
"699","386-02064","386-02060","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","206","DRUMM ST","4972000","(37.795735, -122.396681)"
"1920","684-03538","684-03530","8","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","353","TOWNSEND ST","12663000","(37.77601, -122.396142)"
"1989","331-09014","331-09010","4","Black","MS","N","N","SFMTA","ON","0","MC3"," ","901","BRYANT ST","3293000","(37.774106, -122.404808)"
"1762","324-11066","324-11060","6","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1106","BATTERY ST","2767000","(37.801653, -122.401589)"
"1343","422-02025","422-02020","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","202","FRONT ST","5869000","(37.793541, -122.39874)"
"748","658-00482","658-00480","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","48","SPEAR ST","12044000","(37.79308, -122.394866)"
"914","600-03184","600-03180","4","Black","MS","N","N","SFMTA","ON","0","MC2"," ","318","PACIFIC AVE","10119000","(37.797613, -122.401547)"
"1641","463-00372","463-00370","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","37","HAWTHORNE ST","6809000","(37.784985, -122.398135)"
"946","569-19134","569-19130","4","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1913","MARKET ST","8761101","(37.770291, -122.42518)"
"1064","525-00203","525-00200","3","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","20","KAPLAN LN","7741000","(37.785041, -122.399298)"
"1955","442-04014","442-04010","4","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","401","GOLDEN GATE AVE","6264000","(37.781361, -122.417316)"
"341","469-17480","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1748","HOLLOWAY AVE","6998201","(37.721011, -122.480431)"
"2043","463-00414","463-00410","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","41","HAWTHORNE ST","6809000","(37.78485, -122.397965)"
"539","525-00307","525-00300","7","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","30","KAPLAN LN","7741000","(37.785038, -122.398999)"
"1355","472-00545","472-00540","5","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","54","HYDE ST","7114000","(37.780968, -122.415287)"
"154","568-25250","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","Mission","2525","MISSION ST","9123000","(37.756217, -122.41873)"
"2147","359-05176","359-05170","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","517","CLAY ST","4084000","(37.794706, -122.402102)"
"1508","700-04120","700-04120","10","Black","MS","N","N","SFMTA","ON","0","MC5","Mission","412","VALENCIA ST","13058000","(37.766109, -122.422109)"
"1223","472-00603","472-00600","3","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","60","HYDE ST","7114000","(37.781101, -122.415314)"
"931","666-08141","666-08140","1","Black","MS","Y","N","SFMTA","ON","0","MC3"," ","814","SUTTER ST","12326000","(37.788593, -122.414073)"
"1459","651-10310","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1031","SANSOME ST","11556000","(37.800202, -122.402661)"
"671","324-10264","324-10260","4","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1026","BATTERY ST","2766000","(37.801208, -122.401499)"
"830","440-05200","-","0","Black","SS","N","N","SFMTA","ON","0","MC2"," ","520","GEARY ST","6112000","(37.786908, -122.412272)"
"175","568-02451","568-02450","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","245","MISSION ST","9085000","(37.791237, -122.39556)"
"1096","583-02674","583-02670","4","Black","MS","N","N","SFMTA","ON","0","MC3"," ","267","NOE ST","9611000","(37.764555, -122.433053)"
"405","444-02031","444-02030","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","203","GRANT AVE","6384001","(37.788794, -122.405302)"
"1197","614-18275","614-18270","5","Black","MS","N","N","SFMTA","ON","0","MC5","Fillmore","1827","POST ST","10646000","(37.785168, -122.432461)"
"1747","447-01166","447-01160","6","Black","MS","N","N","SFMTA","ON","0","MC3"," ","116","GREENWICH ST","6485000","(37.803229, -122.402569)"
"899","400-02420","-","0","Black","SS","N","N","SFMTA","ON","0","MC2"," ","242","EDDY ST","5060000","(37.784024, -122.412416)"
"186","847-05120","-","0","Black","SS","Y","N","PORT","ON","0","PortMC1"," ","512","JEFFERSON ST","7460000","(37.807629, -122.420953)"
"1836","210-01218","210-01210","8","Black","MS","N","N","SFMTA","ON","0","MC2"," ","121","10TH ST","484000","(37.774857, -122.415241)"
"2217","340-00045","340-00040","5","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","4","BLUXOME ST","2993000","(37.77759, -122.396004)"
"1002","386-02075","386-02070","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","207","DRUMM ST","4972000","(37.795764, -122.39694)"
"2047","463-00397","463-00390","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","39","HAWTHORNE ST","6809000","(37.784885, -122.398009)"
"1915","651-00162","651-00160","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","16","SANSOME ST","11542000","(37.790721, -122.400573)"
"1244","568-02217","568-02210","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","221","MISSION ST","9085000","(37.791456, -122.395287)"
"1128","561-02025","561-02020","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","202","MAIN ST","8629000","(37.790456, -122.393326)"
"1783","359-05386","359-05380","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","538","CLAY ST","4085000","(37.794772, -122.402923)"
"43","612-21341","612-21340","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","2134","POLK ST","10576000","(37.796739, -122.42185)"
"2228","445-01313","445-01310","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","131","GREEN ST","6441000","(37.800272, -122.40243)"
"1392","211-03144","211-03140","4","Black","MS","N","N","SFMTA","ON","0","MC3"," ","314","11TH ST","515000","(37.771427, -122.413625)"
"1577","472-09334","472-09330","4","Black","MS","N","N","SFMTA","ON","0","MC3"," ","933","HYDE ST","7124000","(37.789932, -122.417258)"
"783","658-00305","658-00300","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","30","SPEAR ST","12044000","(37.793262, -122.395094)"
"1442","583-11012","583-11010","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1101","NOE ST","9628000","(37.751324, -122.431784)"
"710","568-16609","568-16600","9","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1660","MISSION ST","9110000","(37.771344, -122.419609)"
"2021","561-00121","561-00120","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","12","MAIN ST","8627000","(37.792826, -122.396293)"
"842","720-05315","720-05310","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","531","WASHINGTON ST","13409000","(37.795516, -122.402852)"
"418","328-00491","328-00490","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","49","BEALE ST","2863000","(37.79138, -122.395945)"
"25","490-00110","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","11","IRVING ST","7278000","(37.764348, -122.457817)"
"974","580-00012","580-00010","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","1","NATOMA ST","9507000","(37.788846, -122.396658)"
"886","705-06053","705-06050","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","605","VALLEJO ST","13092000","(37.798692, -122.407477)"
"1047","464-03244","464-03240","4","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","324","HAYES ST","6815000","(37.777039, -122.422248)"
"289","202-05420","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","542","02ND ST","144000","(37.78256, -122.393119)"
"1614","202-05400","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","540","02ND ST","144000","(37.782568, -122.39313)"
"2011","525-00504","525-00500","4","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","50","KAPLAN LN","7741000","(37.784958, -122.398896)"
"1936","684-03474","684-03470","4","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","347","TOWNSEND ST","12663000","(37.77606, -122.396077)"
"1651","422-01030","-","0","Black","SS","N","N","SFMTA","ON","0","MC5","Downtown","103","FRONT ST","5868000","(37.79252, -122.398692)"
"1646","470-06323","470-06320","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","632","HOWARD ST","7035000","(37.786372, -122.398905)"
"1922","684-03472","684-03470","2","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","347","TOWNSEND ST","12663000","(37.776067, -122.396069)"
"1360","472-00526","472-00520","6","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","52","HYDE ST","7114000","(37.780913, -122.415276)"
"1602","686-07123","686-07120","3","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","712","TURK ST","12724000","(37.781944, -122.421268)"
"1387","211-03436","211-03430","6","Black","MS","N","N","SFMTA","ON","0","MC3"," ","343","11TH ST","515000","(37.771008, -122.412807)"
"302","490-10170","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1017","IRVING ST","7288000","(37.763853, -122.468809)"
"2083","445-05165","445-05160","5","Black","MS","N","N","SFMTA","ON","0","MC3"," ","516","GREEN ST","6452000","(37.799673, -122.408076)"
"1725","720-03355","720-03350","5","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","335","WASHINGTON ST","13405000","(37.795886, -122.400008)"
"1476","370-01515","370-01510","5","Black","MS","Y","N","SFMTA","ON","0","MC5","Mission","151","CAPP ST","3673000","(37.763698, -122.41849)"
"321","666-24080","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","2408","SUTTER ST","12343000","(37.78524, -122.440357)"
"2174","892-00011","892-00001","11","Black","MS","N","N","PORT","OFF","892","PortMC2"," ","0","EMBARCADERO NORTH","12553201","(37.796507, -122.394675)"
"566","561-00013","561-00010","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","1","MAIN ST","8627000","(37.792958, -122.396203)"
"1367","211-00073","211-00070","3","Black","MS","N","N","SFMTA","ON","0","MC2"," ","7","11TH ST","508000","(37.775392, -122.418304)"
"2068","606-15185","606-15180","5","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1518","PINE ST","10477000","(37.789614, -122.421075)"
"1530","567-00945","567-00940","5","Black","MS","N","N","SFMTA","ON","0","MC1"," ","94","MINT ST","9064000","(37.782323, -122.407366)"
"1968","525-00810","525-00800","10","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","81","KAPLAN LN","7741000","(37.784807, -122.398913)"
"437","447-01181","447-01180","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","118","GREENWICH ST","6485000","(37.803228, -122.40258)"
"1804","209-02126","209-02120","6","Black","MS","N","N","SFMTA","ON","0","MC2"," ","212","09TH ST","451000","(37.774616, -122.412842)"
"2137","359-05328","359-05320","8","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","532","CLAY ST","4085000","(37.794812, -122.402605)"
"38","606-15341","606-15340","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1534","PINE ST","10477000","(37.789566, -122.421455)"
"1905","684-03950","684-03950","10","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","395","TOWNSEND ST","12663000","(37.775247, -122.397127)"
"1519","864-04110","-","0","Black","SS","Y","N","PORT","ON","0","PortMC1"," ","411","SPEAR ST","12048000","(37.788508, -122.388886)"
"1266","561-00182","561-00180","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","18","MAIN ST","8627000","(37.792605, -122.396017)"
"1704","422-02023","422-02020","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","202","FRONT ST","5869000","(37.793523, -122.398736)"
"1229","568-02336","568-02330","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","233","MISSION ST","9085000","(37.791338, -122.395434)"
"1624","501-01148","501-01140","8","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","114","JESSIE ST","7517000","(37.788125, -122.400809)"
"1483","700-09252","700-09250","2","Black","MS","N","N","SFMTA","ON","0","MC5","Mission","925","VALENCIA ST","13067000","(37.757813, -122.421098)"
"26","422-08560","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","856","FRONT ST","5874000","(37.799591, -122.39998)"
"1255","218-41134","218-41130","4","Black","MS","N","N","SFMTA","ON","0","MC3"," ","4113","18TH ST","892000","(37.760801, -122.435584)"
"1888","661-01263","661-01260","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","126","STEVENSON ST","12166000","(37.788415, -122.401375)"
"652","324-11065","324-11060","5","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1106","BATTERY ST","2767000","(37.801643, -122.401587)"
"258","612-03500","612-03006","50","Black","MS","Y","N","SFMTA","ON","0","MC5","Civic Center","350","POLK ST","10549000","(37.780051, -122.41842)"
"390","224-30110","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","3011","24TH ST","1337000","(37.752538, -122.412495)"
"1629","501-01143","501-01140","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","114","JESSIE ST","7517000","(37.788158, -122.400767)"
"53","324-09341","324-09341","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","934","BATTERY ST","2764000","(37.800286, -122.401315)"
"1056","892-00032","892-00001","32","Black","MS","N","N","PORT","OFF","892","PortMC2"," ","0","EMBARCADERO NORTH","12553201","(37.796534, -122.39461)"
"1410","720-05346","720-05340","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","534","WASHINGTON ST","13409000","(37.79562, -122.403037)"
"725","411-00320","411-00004","32","Black","MS","Y","N","SFMTA","ON","0","MC5","Civic Center","32","FELL ST","5439000","(37.776528, -122.418783)"
"1288","420-00602","420-00600","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","60","FREMONT ST","5860000","(37.790574, -122.396961)"
"15","525-00513","525-00500","13","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","51","KAPLAN LN","7741000","(37.784889, -122.398806)"
"1710","208-02576","208-02570","6","Black","MS","N","N","SFMTA","ON","0","MC2"," ","257","08TH ST","411000","(37.775232, -122.410225)"
"571","386-02114","386-02110","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","211","DRUMM ST","4972000","(37.79583, -122.396953)"
"1793","359-05363","359-05360","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","536","CLAY ST","4085000","(37.794788, -122.402794)"
"1431","327-01296","327-01290","6","Black","MS","N","N","SFMTA","ON","0","MC3"," ","129","BROADWAY","3144000","(37.79852, -122.400878)"
"1986","331-09017","331-09010","7","Black","MS","N","N","SFMTA","ON","0","MC3"," ","901","BRYANT ST","3293000","(37.774083, -122.404837)"
"2040","202-02144","202-02140","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","214","02ND ST","135000","(37.786386, -122.397888)"
"185","590-00620","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","Civic Center","62","OAK ST","9750000","(37.775318, -122.420794)"
"1761","324-11042","324-11040","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1104","BATTERY ST","2767000","(37.801553, -122.40157)"
"1661","562-03203","562-03200","3","Black","MS","N","N","SFMTA","ON","0","MC1"," ","320","MASON ST","8803000","(37.78681, -122.409738)"
"1299","568-02455","568-02450","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","245","MISSION ST","9085000","(37.79121, -122.395595)"
"720","411-00440","411-00006","44","Black","MS","Y","N","SFMTA","ON","0","MC5","Civic Center","44","FELL ST","5439000","(37.776519, -122.418854)"
"786","658-00302","658-00300","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","30","SPEAR ST","12044000","(37.793283, -122.395121)"
"2270","471-06372","471-06370","2","Black","MS","N","N","SFMTA","ON","0","MC5","South Embarcadero","637","HARRISON ST","6716000","(37.783382, -122.396162)"
"373","418-01040","-","0","Black","SS","N","N","SFMTA","ON","0","MC5","South Embarcadero","104","FOLSOM ST","5651000","(37.790044, -122.391157)"
"505","593-00013","593-00010","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","1","OFARRELL ST","9720000","(37.786752, -122.405017)"
"1872","202-00076","202-00070","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","7","02ND ST","129000","(37.789064, -122.400995)"
"111","841-00380","841-00002","38","Black","MS","N","N","PORT","ON","0","PortMC1"," ","38","GREEN ST","6438001","(37.800686, -122.400138)"
"1908","684-03957","684-03950","7","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","395","TOWNSEND ST","12663000","(37.775267, -122.397099)"
"1331","444-03045","444-03040","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","304","GRANT AVE","6387000","(37.789805, -122.405377)"
"1861","202-00052","202-00050","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","5","02ND ST","129000","(37.789141, -122.401092)"
"1265","462-14260","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1426","HAIGHT ST","6618000","(37.770168, -122.446163)"
"2218","724-00350","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","35","WILLOW ST","13662000","(37.783633, -122.418545)"
"588","561-02215","561-02210","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","221","MAIN ST","8629000","(37.790343, -122.392929)"
"1324","651-05022","651-05020","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","502","SANSOME ST","11549000","(37.794966, -122.401443)"
"620","561-00188","561-00180","8","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","18","MAIN ST","8627000","(37.792563, -122.395963)"
"839","720-05318","720-05310","8","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","531","WASHINGTON ST","13409000","(37.795511, -122.402887)"
"1512","501-01204","501-01200","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","120","JESSIE ST","7517000","(37.788041, -122.400915)"
"918","330-03260","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","326","BRANNAN ST","3075000","(37.781471, -122.392699)"
"703","619-00290","619-00003","29","Black","MS","Y","N","SFMTA","ON","0","MC3"," ","29","PETER YORKE WAY","10384000","(37.785679, -122.424067)"
